Edição;Carimbo de data/hora;ID;Gênero;Qual a sua escola / faculdade / instituto?;Qual o seu curso / programa de pós?;Em que ano você está?;Você já participou de quantos hackathons?;Qual a sua especialidade?;Você já tem equipe formada?;Time;Selecionado
2016.2;12/10/2016 21:28:48;38;M;Escola Politécnica (Poli);Engenharia de Materiais;1º ano;0;Desenvolvedor;Sim;7;S
2016.2;12/10/2016 21:03:37;73;M;Escola Politécnica (Poli);Engenharia de Materiais;1º ano;0;Negócios;Sim;7;S
2018.1;16/05/2018 22:44:10;276;F;Escola Politécnica (Poli);Engenharia de Materiais;5° ano ou mais;0;Cientista de Dados;Sim;15;S
2016.1;25/07/2016 22:11:41;216;M;Escola Politécnica (Poli);Engenharia de Minas;1º ano;0;Desenvolvedor;Sim;24;N
2016.1;25/07/2016 06:16:48;296;M;Escola Politécnica (Poli);Engenharia de Minas;5º ano ou mais;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 22:24:14;328;M;Escola Politécnica (Poli);Engenharia de Minas;4º ano;2;Desenvolvedor;Sim;38;N
2016.1;24/07/2016 21:33:14;493;M;Escola Politécnica (Poli);Engenharia de Minas;3º ano;0;Desenvolvedor;Não;0;N
2018.1;16/05/2018 22:41:27;324;M;Escola Politécnica (Poli);Engenharia de Minas;5° ano ou mais;0;Desenvolvedor;Sim;28;N
2016.1;25/07/2016 15:41:27;105;M;Escola Politécnica (Poli);Engenharia de Produção;3º ano;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 23:48:56;151;M;Escola Politécnica (Poli);Engenharia de Produção;5º ano ou mais;0;Empreendedor/Negócios;Sim;13;N
2016.1;26/07/2016 22:21:53;175;M;Escola Politécnica (Poli);Engenharia de Produção;3º ano;0;Empreendedor/Negócios;Não;13;N
2016.1;24/07/2016 21:05:47;272;M;Escola de Engenharia de Lorena (EEL);Engenharia de Produção;2º ano;0;Engenharia;Sim;58;N
2016.1;25/07/2016 20:50:50;471;M;Escola Politécnica (Poli);Engenharia de Produção;3º ano;0;Empreendedor/Negócios;Não;39;N
2016.2;12/10/2016 21:04:44;11;M;Escola Politécnica (Poli);Engenharia de Produção;5º ano;0;Negócios;Sim;3;S
2016.2;12/10/2016 21:04:24;26;M;Escola Politécnica (Poli);Engenharia de Produção;5º ano;0;Negócios;Sim;3;S
2016.2;12/10/2016 21:02:37;40;M;Escola de Engenharia de São Carlos (EESC);Engenharia de Produção;5º ano;0;Negócios;Sim;4;S
2016.2;12/10/2016 21:04:21;89;F;Escola de Engenharia de São Carlos (EESC);Engenharia de Produção;5º ano;0;Negócios;Sim;4;S
2017.1;2017/07/19 9:06:04 PM ;62;M;Escola Politécnica (Poli);Engenharia de Produção;4° ano;1;Desenvolvedor;Não;0;N
2018.1;16/05/2018 21:09:02;35;F;Escola Politécnica (Poli);Engenharia de Produção;2° ano;0;Designer;Sim;50;N
2018.1;18/05/2018 23:35:03;68;F;Escola Politécnica (Poli);Engenharia de Produção;3° ano;1;Desenvolvedor;Sim;71;N
2018.1;19/05/2018 14:49:30;308;M;Escola Politécnica (Poli);Engenharia de Produção ;2° ano;0;Cientista de Dados;Sim;71;N
2017.1;2017/07/19 9:31:46 PM ;52;M;Não USP;Engenharia de Software;Pós-graduação;2;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:51:39;27;M;Escola Politécnica (Poli);Engenharia do Petróleo;5º ano ou mais;0;Empreendedor/Negócios;Sim;38;N
2016.1;24/07/2016 21:24:06;433;M;Escola Politécnica (Poli);Engenharia e Gestão de Novos Produtos e Serviços ;1º ano;1;Designer;Sim;60;N
2016.1;24/07/2016 21:31:56;18;F;Escola Politécnica (Poli);Engenharia Elétrica;1º ano;0;Empreendedor/Negócios;Sim;23;S
2016.1;24/07/2016 21:03:00;40;M;Escola Politécnica (Poli);Engenharia Elétrica;1º ano;0;Desenvolvedor;Não;0;S
2016.1;25/07/2016 20:23:28;50;M;Escola Politécnica (Poli);Engenharia Elétrica;1º ano;0;Desenvolvedor;Sim;55;N
2016.1;27/07/2016 21:57:51;90;M;Escola Politécnica (Poli);Engenharia Elétrica;1º ano;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 22:38:13;102;M;Escola Politécnica (Poli);Engenharia Elétrica;5º ano ou mais;0;Desenvolvedor;Sim;3;N
2016.1;24/07/2016 21:06:39;112;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;1;Empreendedor/Negócios;Sim;7;S
2016.1;24/07/2016 21:22:53;138;M;Escola Politécnica (Poli);Engenharia Elétrica;3º ano;1;Desenvolvedor;Sim;13;N
2016.1;24/07/2016 21:06:07;192;M;Escola Politécnica (Poli);Engenharia Elétrica;1º ano;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:01:33;197;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;0;Desenvolvedor;Sim;7;S
2016.1;24/07/2016 21:57:59;198;M;Escola Politécnica (Poli);Engenharia Elétrica;1º ano;0;Empreendedor/Negócios;Não;23;N
2016.1;24/07/2016 21:07:45;221;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 21:55:41;228;M;Escola Politécnica (Poli);Engenharia Elétrica;1º ano;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:03:18;250;F;Escola Politécnica (Poli);Engenharia Elétrica;1º ano;0;Desenvolvedor;Sim;23;S
2016.1;24/07/2016 21:16:56;254;M;Escola Politécnica (Poli);Engenharia Elétrica;3º ano;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:14:21;275;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;0;Desenvolvedor;Sim;40;N
2016.1;24/07/2016 23:42:05;287;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:06:01;301;M;Escola Politécnica (Poli);Engenharia Elétrica;3º ano;0;Empreendedor/Negócios;Sim;9;S
2016.1;24/07/2016 21:12:28;313;F;Escola Politécnica (Poli);Engenharia Elétrica;1º ano;0;Engenharia;Sim;23;S
2016.1;24/07/2016 21:13:37;340;M;Escola Politécnica (Poli);Engenharia Elétrica;1º ano;0;Engenharia;Sim;23;S
2016.1;24/07/2016 21:02:17;341;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;2;Desenvolvedor;Sim;7;S
2016.1;24/07/2016 21:04:38;364;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;0;Desenvolvedor;Sim;7;S
2016.1;25/07/2016 15:52:27;373;M;Escola Politécnica (Poli);Engenharia Elétrica;5º ano ou mais;0;Empreendedor/Negócios;Não;6;N
2016.1;27/07/2016 22:24:41;410;M;Escola Politécnica (Poli);Engenharia Elétrica;3º ano;0;Desenvolvedor/Designer;Não;0;N
2016.1;27/07/2016 23:06:25;440;M;Escola Politécnica (Poli);Engenharia Elétrica;4º ano;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:11:06;459;M;Escola Politécnica (Poli);Engenharia Elétrica;5º ano ou mais;0;Desenvolvedor;Não;1;S
2016.1;27/07/2016 23:24:33;472;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:19:58;502;M;Escola Politécnica (Poli);Engenharia Elétrica;1º ano;0;Engenharia;Não;0;N
2016.1;24/07/2016 21:27:39;520;M;Escola Politécnica (Poli);Engenharia Elétrica;4º ano;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:42:02;539;F;Escola Politécnica (Poli);Engenharia Elétrica;Pós-graduação;0;Desenvolvedor;Sim;30;N
2016.1;27/07/2016 22:53:48;549;M;Escola Politécnica (Poli);Engenharia Elétrica;3º ano;1;Desenvolvedor;Não;0;N
2016.2;12/10/2016 21:03:23;10;M;Escola Politécnica (Poli);Engenharia Elétrica;5º ano;0;Desenvolvedor;Sim;2;S
2016.2;12/10/2016 21:02:06;20;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;2;Desenvolvedor;Sim;5;S
2016.2;12/10/2016 21:02:49;24;M;Escola Politécnica (Poli);Engenharia Elétrica;3º ano;1;Desenvolvedor;Sim;3;S
2016.2;12/10/2016 21:03:06;30;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;2;Desenvolvedor;Sim;5;S
2016.2;13/10/2016 00:10:06;34;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;0;Desenvolvedor;Sim;9;S
2016.2;12/10/2016 21:07:35;43;M;Escola Politécnica (Poli);Engenharia Elétrica;3º ano;1;Desenvolvedor;Sim;10;S
2016.2;12/10/2016 21:01:57;45;M;Escola Politécnica (Poli);Engenharia Elétrica;3º ano;0;Desenvolvedor;Sim;10;S
2016.2;12/10/2016 21:03:09;49;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;0;Desenvolvedor;Sim;11;S
2016.2;12/10/2016 21:02:21;60;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;1;Desenvolvedor;Sim;5;S
2016.2;12/10/2016 21:01:35;66;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;2;Desenvolvedor;Sim;5;S
2016.2;12/10/2016 21:05:29;80;M;Escola Politécnica (Poli);Engenharia Elétrica;3º ano;0;Desenvolvedor;Sim;10;S
2016.2;12/10/2016 21:03:13;85;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;0;Negócios;Sim;5;S
2016.2;12/10/2016 21:03:24;91;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;0;Desenvolvedor;Sim;11;S
2016.2;12/10/2016 21:07:19;92;M;Escola Politécnica (Poli);Engenharia Elétrica;5º ano;0;Desenvolvedor;Sim;16;S
2016.2;12/10/2016 21:04:29;94;M;Escola Politécnica (Poli);Engenharia Elétrica;2º ano;1;Desenvolvedor;Sim;11;S
2016.2;12/10/2016 21:02:49;97;M;Escola Politécnica (Poli);Engenharia Elétrica;5º ano;0;Desenvolvedor;Sim;2;S
2017.1;2017/07/19 9:13:08 PM ;1;M;Escola Politécnica (Poli);Engenharia Elétrica;2° ano;1;Desenvolvedor;Sim;1;S
2017.1;2017/08/01 2:39:17 PM ;9;M;Escola de Engenharia de São Carlos (EESC);Engenharia Elétrica;5° ano ou mais;0;Desenvolvedor;Não;0;S
2017.1;2017/07/19 9:11:39 PM ;14;M;Escola Politécnica (Poli);Engenharia Elétrica;1° ano;1;Desenvolvedor;Sim;6;S
2017.1;2017/07/19 9:03:16 PM ;17;M;Escola Politécnica (Poli);Engenharia Elétrica;3° ano;2;Desenvolvedor;Sim;9;S
2017.1;2017/07/19 9:03:18 PM ;30;F;Escola Politécnica (Poli);Engenharia Elétrica;3° ano;1;Desenvolvedor;Sim;12;S
2017.1;2017/07/19 9:05:06 PM ;32;M;Escola Politécnica (Poli);Engenharia Elétrica;3° ano;1;Desenvolvedor;Sim;12;S
2017.1;2017/07/19 9:06:06 PM ;35;M;Escola Politécnica (Poli);Engenharia Elétrica;3° ano;2;Desenvolvedor;Sim;9;S
2017.1;2017/07/19 10:08:53 PM ;50;?;Escola Politécnica (Poli);Engenharia Elétrica;2° ano;0;Desenvolvedor;Não;0;N
2017.1;2017/07/20 9:47:24 AM ;51;M;Escola Politécnica (Poli);Engenharia Elétrica;5° ano ou mais;0;Desenvolvedor;Não;0;N
2017.1;2017/07/19 9:25:10 PM ;54;?;Escola Politécnica (Poli);Engenharia Elétrica;2° ano;1;Desenvolvedor;Sim;1;S
2017.1;2017/07/19 9:04:41 PM ;55;M;Escola Politécnica (Poli);Engenharia Elétrica;2° ano;1;Desenvolvedor;Sim;1;S
2017.1;2017/07/19 9:04:24 PM ;58;M;Escola Politécnica (Poli);Engenharia Elétrica;2° ano;1;Desenvolvedor;Sim;1;S
2017.1;2017/07/19 9:11:45 PM ;79;M;Escola Politécnica (Poli);Engenharia Elétrica;3° ano;2;Desenvolvedor;Sim;9;S
2017.1;2017/07/19 9:04:15 PM ;81;M;Escola Politécnica (Poli);Engenharia Elétrica;3° ano;2;Desenvolvedor;Sim;9;S
2017.1;2017/07/19 10:27:47 PM ;86;M;Escola Politécnica (Poli);Engenharia Elétrica;1° ano;0;Desenvolvedor;Sim;6;S
2017.1;2017/07/20 11:56:26 AM ;109;M;Escola Politécnica (Poli);Engenharia Elétrica;3° ano;2;Desenvolvedor;Sim;0;N
2017.1;2017/07/19 9:16:29 PM ;110;M;Escola Politécnica (Poli);Engenharia Elétrica;5° ano ou mais;1;Desenvolvedor;Sim;10;N
2017.1;2017/07/19 9:31:13 PM ;113;M;Escola Politécnica (Poli);Engenharia Elétrica;2° ano;0;Negócios;Não;0;N
2017.2;18/10/2017 20:59:40;9;M;Escola de Engenharia de São Carlos (EESC);Engenharia Elétrica;5° ano ou mais;1;Desenvolvedor;Sim;32;S
2017.2;18/10/2017 20:58:35;37;M;Escola de Engenharia de São Carlos (EESC);Engenharia Elétrica;5° ano ou mais;0;Desenvolvedor;Sim;32;S
2017.2;19/10/2017 18:26:48;40;M;Escola Politécnica (Poli);Engenharia Elétrica;1° ano;0;Desenvolvedor;Sim;17;S
2017.2;19/10/2017 09:44:40;52;M;Escola Politécnica (Poli);Engenharia Elétrica;1° ano;0;Nenhuma;Não;0;N
2017.2;18/10/2017 21:00:25;63;M;Escola de Engenharia de São Carlos (EESC);Engenharia Elétrica;5° ano ou mais;0;Desenvolvedor;Sim;32;S
2017.2;18/10/2017 20:59:33;90;M;Escola de Engenharia de São Carlos (EESC);Engenharia Elétrica;5° ano ou mais;0;Desenvolvedor;Sim;32;S
2017.2;18/10/2017 21:11:45;118;M;Escola Politécnica (Poli);Engenharia Elétrica;2° ano;0;Desenvolvedor;Sim;27;S
2017.2;21/10/2017 16:15:11;138;M;Escola Politécnica (Poli);Engenharia Elétrica;3° ano;2;Desenvolvedor;Não;0;N
2017.2;18/10/2017 21:03:22;162;M;Escola Politécnica (Poli);Engenharia Elétrica;1° ano;0;Desenvolvedor;Sim;17;S
2018.1;16/05/2018 19:07:36;20;F;Escola Politécnica (Poli);Engenharia Elétrica;2° ano;1;Designer;Sim;1;S
2018.1;16/05/2018 19:03:36;22;F;Escola Politécnica (Poli);Engenharia Elétrica;5° ano ou mais;0;Desenvolvedor;Sim;36;S
2018.1;16/05/2018 20:34:56;37;F;Escola Politécnica (Poli);Engenharia Elétrica;4° ano;0;Desenvolvedor;Sim;52;N
2018.1;16/05/2018 18:56:41;41;F;Escola Politécnica (Poli);Engenharia Elétrica;2° ano;0;Desenvolvedor;Sim;56;S
2018.1;16/05/2018 19:48:25;62;M;Escola Politécnica (Poli);Engenharia Elétrica;3° ano;0;Designer;Sim;69;N
2018.1;16/05/2018 18:55:12;74;F;Escola Politécnica (Poli);Engenharia Elétrica;4° ano;2;Designer;Sim;46;S
2018.1;16/05/2018 18:49:15;78;F;Escola Politécnica (Poli);Engenharia Elétrica;4° ano;1;Cientista de Dados;Sim;41;S
2018.1;20/05/2018 07:43:16;80;M;Escola Politécnica (Poli);Engenharia Elétrica;5° ano ou mais;0;Cientista de Dados;Não;0;N
2018.1;16/05/2018 18:55:59;82;M;Escola Politécnica (Poli);Engenharia Elétrica;4° ano;1;Desenvolvedor;Sim;46;S
2018.1;16/05/2018 19:31:10;85;M;Escola Politécnica (Poli);Engenharia Elétrica;2° ano;0;Cientista de Dados;Não;0;N
2018.1;16/05/2018 19:51:07;87;M;Escola Politécnica (Poli);Engenharia Elétrica;4° ano;2;Cientista de Dados;Sim;0;N
2018.1;16/05/2018 18:58:14;88;M;Escola Politécnica (Poli);Engenharia Elétrica;5° ano ou mais;0;Designer;Sim;75;S
2018.1;16/05/2018 18:56:39;117;M;Escola Politécnica (Poli);Engenharia Elétrica;2° ano;0;Desenvolvedor;Sim;9;S
2018.1;16/05/2018 19:08:36;126;M;Escola Politécnica (Poli);Engenharia Elétrica;1° ano;0;Desenvolvedor;Sim;9;S
2018.1;17/05/2018 13:23:19;128;M;Escola Politécnica (Poli);Engenharia Elétrica;3° ano;0;Desenvolvedor;Não;0;N
2018.1;16/05/2018 22:41:22;137;M;Escola Politécnica (Poli);Engenharia Elétrica;5° ano ou mais;1;Desenvolvedor;Sim;15;S
2018.1;16/05/2018 19:44:13;143;F;Escola Politécnica (Poli);Engenharia Elétrica;3° ano;0;Desenvolvedor;Sim;52;N
2018.1;17/05/2018 09:18:13;154;M;Escola de Engenharia de São Carlos (EESC);Engenharia Elétrica;5° ano ou mais;2;Desenvolvedor;Não;21;N
2018.1;16/05/2018 19:04:00;176;M;Escola Politécnica (Poli);Engenharia Elétrica;2° ano;0;Desenvolvedor;Sim;9;S
2018.1;16/05/2018 19:03:36;179;M;Escola Politécnica (Poli);Engenharia Elétrica;5° ano ou mais;1;Desenvolvedor;Sim;75;S
2018.1;16/05/2018 22:44:45;185;M;Escola Politécnica (Poli);Engenharia Elétrica;4° ano;2;Desenvolvedor;Sim;28;N
2018.1;16/05/2018 20:46:41;194;F;Escola Politécnica (Poli);Engenharia Elétrica;5° ano ou mais;1;Cientista de Dados;Sim;13;N
2018.1;20/05/2018 21:58:13;203;M;Escola Politécnica (Poli);Engenharia Elétrica;3° ano;0;Desenvolvedor;Sim;32;N
2018.1;16/05/2018 19:24:08;221;M;Escola Politécnica (Poli);Engenharia Elétrica;2° ano;0;Desenvolvedor;Sim;1;S
2018.1;16/05/2018 19:00:53;225;M;Escola Politécnica (Poli);Engenharia Elétrica;5° ano ou mais;2;Desenvolvedor;Sim;56;S
2018.1;20/05/2018 18:52:54;231;F;Escola Politécnica (Poli);Engenharia Elétrica;5° ano ou mais;0;Desenvolvedor;Sim;13;N
2018.1;17/05/2018 08:16:59;233;M;Escola Politécnica (Poli);Engenharia Elétrica;2° ano;0;Negócios;Não;0;N
2018.1;16/05/2018 19:09:43;240;M;Escola Politécnica (Poli);Engenharia Elétrica;2° ano;1;Desenvolvedor;Sim;38;N
2018.1;16/05/2018 18:48:51;252;M;Escola Politécnica (Poli);Engenharia Elétrica;5° ano ou mais;1;Cientista de Dados;Sim;75;S
2018.1;16/05/2018 19:02:56;262;M;Escola Politécnica (Poli);Engenharia Elétrica;5° ano ou mais;0;Negócios;Sim;75;S
2018.1;16/05/2018 20:46:52;289;F;Escola Politécnica (Poli);Engenharia Elétrica;4° ano;0;Negócios;Sim;52;N
2018.1;18/05/2018 10:30:30;294;M;Escola de Engenharia de São Carlos (EESC);Engenharia Elétrica;5° ano ou mais;0;Desenvolvedor;Sim;21;S
2018.1;16/05/2018 18:58:44;297;M;Escola Politécnica (Poli);Engenharia Elétrica;3° ano;2;Desenvolvedor;Sim;56;S
2018.1;18/05/2018 18:47:42;306;M;Escola Politécnica (Poli);Engenharia Elétrica;1° ano;0;Cientista de Dados;Sim;47;N
2018.1;16/05/2018 19:44:57;318;M;Escola Politécnica (Poli);Engenharia Elétrica;5° ano ou mais;2;Cientista de Dados;Sim;36;S
2018.1;18/05/2018 16:21:17;332;M;Escola Politécnica (Poli);Engenharia Elétrica;1° ano;0;Desenvolvedor;Sim;0;N
2018.1;18/05/2018 17:24:41;342;M;Escola Politécnica (Poli);Engenharia Elétrica;1° ano;0;Desenvolvedor;Não;0;N
2018.1;16/05/2018 19:00:43;346;M;Escola Politécnica (Poli);Engenharia Elétrica;3° ano;0;Desenvolvedor;Não;0;S
2016.1;24/07/2016 21:05:34;264;M;Escola de Engenharia de Lorena (EEL);Engenharia Física;3º ano;0;Desenvolvedor;Não;0;S
2017.1;2017/07/20 1:15:21 AM ;64;M;Escola de Engenharia de Lorena (EEL);Engenharia Física;4° ano;1;Negócios;Não;0;S
2016.1;25/07/2016 09:23:20;14;F;Escola Politécnica (Poli);Engenharia Mecânica;5º ano ou mais;0;Desenvolvedor;Sim;14;N
2016.1;24/07/2016 21:34:03;86;F;Escola de Engenharia de São Carlos (EESC);Engenharia Mecânica;5º ano ou mais;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:07:31;125;M;Escola Politécnica (Poli);Engenharia Mecânica;Pós-graduação;1;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:06:33;241;M;Escola Politécnica (Poli);Engenharia Mecânica;1º ano;0;Desenvolvedor/Negócios;Sim;56;S
2016.1;24/07/2016 23:32:52;534;M;Escola Politécnica (Poli);Engenharia Mecânica;4º ano;0;Empreendedor/Negócios;Sim;57;N
2016.1;27/07/2016 14:39:17;537;F;Escola Politécnica (Poli);Engenharia Mecânica;1º ano;0;Empreendedor/Negócios;Sim;23;N
2017.1;2017/07/19 9:43:59 PM ;118;M;Escola Politécnica (Poli);Engenharia Mecânica;5° ano ou mais;0;Negócios;Não;0;N
2017.2;21/10/2017 15:14:16;11;M;Escola Politécnica (Poli);Engenharia Mecânica;2° ano;0;Desenvolvedor;Não;0;N
2017.2;18/10/2017 21:10:17;84;F;Escola Politécnica (Poli);Engenharia Mecânica;2° ano;0;Nenhuma;Sim;7;S
2018.1;18/05/2018 05:27:23;175;M;Escola Politécnica (Poli);Engenharia Mecânica;1° ano;0;Nenhuma;Sim;27;N
2018.1;17/05/2018 22:44:06;181;M;Escola Politécnica (Poli);Engenharia Mecânica;1° ano;0;Desenvolvedor;Sim;27;N
2018.1;17/05/2018 22:17:28;259;M;Escola Politécnica (Poli);Engenharia Mecânica;1° ano;0;Nenhuma;Sim;27;N
2018.1;17/05/2018 22:45:10;278;M;Escola Politécnica (Poli);Engenharia Mecânica;1° ano;0;Desenvolvedor;Sim;27;N
2016.1;25/07/2016 00:45:03;106;M;Escola Politécnica (Poli);Engenharia Mecatrônica;4º ano;2;Desenvolvedor;Sim;5;N
2016.1;25/07/2016 20:25:13;252;F;Escola Politécnica (Poli);Engenharia Mecatrônica;2º ano;0;Desenvolvedor;Sim;55;N
2016.1;24/07/2016 22:58:41;307;M;Escola Politécnica (Poli);Engenharia Mecatrônica;1º ano;0;Desenvolvedor;Não;45;N
2016.1;27/07/2016 19:21:17;308;M;Escola Politécnica (Poli);Engenharia Mecatrônica;2º ano;0;Empreendedor/Negócios;Sim;23;N
2016.1;24/07/2016 21:32:58;350;F;Escola Politécnica (Poli);Engenharia Mecatrônica;1º ano;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:06:18;382;M;Escola Politécnica (Poli);Engenharia Mecatrônica;1º ano;0;Empreendedor/Negócios;Não;45;S
2016.1;24/07/2016 21:36:26;412;M;Escola de Engenharia de São Carlos (EESC);Engenharia Mecatrônica;5º ano ou mais;1;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:31:08;535;M;Escola Politécnica (Poli);Engenharia Mecatrônica;1º ano;0;Desenvolvedor;Não;0;N
2016.2;15/10/2016 01:19:25;1;M;Escola Politécnica (Poli);Engenharia Mecatrônica;3º ano;0;Negócios;Sim;1;N
2016.2;13/10/2016 09:36:50;4;M;Escola Politécnica (Poli);Engenharia Mecatrônica;2º ano;0;Desenvolvedor;Não;0;N
2016.2;13/10/2016 10:28:28;13;M;Escola Politécnica (Poli);Engenharia Mecatrônica;6º ano ou mais;0;Desenvolvedor;Sim;0;N
2016.2;12/10/2016 21:03:30;27;M;Escola Politécnica (Poli);Engenharia Mecatrônica;3º ano;0;Desenvolvedor;Não;0;S
2016.2;12/10/2016 21:13:50;51;M;Escola Politécnica (Poli);Engenharia Mecatrônica;1º ano;0;Desenvolvedor;Não;0;S
2016.2;12/10/2016 21:04:01;96;M;Escola Politécnica (Poli);Engenharia Mecatrônica;2º ano;0;Negócios;Sim;9;S
2016.2;13/10/2016 02:20:36;98;M;Escola Politécnica (Poli);Engenharia Mecatrônica;3º ano;0;Negócios;Sim;1;N
2017.1;2017/07/20 12:51:56 PM ;61;F;Escola Politécnica (Poli);Engenharia Mecatrônica;2° ano;0;Desenvolvedor;Sim;0;N
2017.1;2017/07/19 9:39:31 PM ;105;M;Escola Politécnica (Poli);Engenharia Mecatrônica;1° ano;0;Desenvolvedor;Sim;6;S
2017.2;19/10/2017 08:19:27;104;M;Escola Politécnica (Poli);Engenharia Mecatrônica;3° ano;0;Negócios;Não;0;N
2018.1;16/05/2018 20:13:42;1;M;Escola Politécnica (Poli);Engenharia Mecatrônica ;5° ano ou mais;5;Cientista de Dados;Sim;1;S
2018.1;16/05/2018 22:24:40;18;M;Escola Politécnica (Poli);Engenharia Mecatrônica ;5° ano ou mais;0;Negócios;Sim;28;N
2018.1;16/05/2018 18:53:39;25;M;Escola Politécnica (Poli);Engenharia Mecatrônica ;2° ano;2;Negócios;Sim;41;S
2018.1;17/05/2018 00:35:42;26;M;Escola Politécnica (Poli);Engenharia Mecatrônica ;5° ano ou mais;0;Desenvolvedor;Sim;43;N
2018.1;16/05/2018 19:41:54;111;M;Escola Politécnica (Poli);Engenharia Mecatrônica ;3° ano;0;Cientista de Dados;Sim;6;N
2018.1;19/05/2018 00:50:49;121;M;Escola Politécnica (Poli);Engenharia Mecatrônica ;2° ano;0;Desenvolvedor;Sim;71;N
2018.1;16/05/2018 19:20:22;158;M;Escola Politécnica (Poli);Engenharia Mecatrônica ;2° ano;0;Desenvolvedor;Sim;23;N
2018.1;18/05/2018 23:10:09;171;F;Escola Politécnica (Poli);Engenharia Mecatrônica ;2° ano;0;Desenvolvedor;Sim;71;N
2018.1;19/05/2018 14:35:34;172;M;Escola Politécnica (Poli);Engenharia Mecatrônica ;1° ano;0;Nenhuma;Sim;26;N
2018.1;16/05/2018 22:22:25;174;M;Escola Politécnica (Poli);Engenharia Mecatrônica ;5° ano ou mais;1;Cientista de Dados;Sim;28;N
2018.1;16/05/2018 19:31:59;223;M;Escola Politécnica (Poli);Engenharia Mecatrônica ;2° ano;0;Cientista de Dados;Não;0;N
2018.1;16/05/2018 19:16:57;251;M;Escola Politécnica (Poli);Engenharia Mecatrônica ;1° ano;0;Desenvolvedor;Sim;23;N
2018.1;16/05/2018 19:37:11;284;M;Escola Politécnica (Poli);Engenharia Mecatrônica ;2° ano;2;Desenvolvedor;Sim;6;N
2018.1;16/05/2018 19:14:09;288;M;Escola Politécnica (Poli);Engenharia Mecatrônica ;2° ano;0;Cientista de Dados;Sim;9;S
2018.1;16/05/2018 22:29:27;307;M;Escola Politécnica (Poli);Engenharia Mecatrônica ;2° ano;1;Desenvolvedor;Sim;38;N
2018.1;17/05/2018 22:12:25;319;M;Escola Politécnica (Poli);Engenharia Mecatrônica ;1° ano;0;Negócios;Sim;26;N
2016.1;25/07/2016 03:02:19;223;M;Escola Politécnica (Poli);Engenharia Metalurgica;5º ano ou mais;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:11:49;432;M;Escola Politécnica (Poli);Engenharia Naval;4º ano;1;Desenvolvedor;Sim;40;N
2017.1;2017/07/21 11:23:10 AM ;102;F;Escola Politécnica (Poli);Engenharia Naval;5° ano ou mais;1;Desenvolvedor;Sim;19;N
2018.1;17/05/2018 17:59:27;127;M;Escola Politécnica (Poli);Engenharia Naval;5° ano ou mais;0;Cientista de Dados;Não;0;N
2016.1;27/07/2016 23:47:03;274;M;Escola Politécnica (Poli);Engenharia Química;1º ano;0;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 23:24:45;413;M;Escola Politécnica (Poli);Engenharia Química;5º ano ou mais;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:21:03;451;M;Escola Politécnica (Poli);Engenharia Química;5º ano ou mais;0;Desenvolvedor;Sim;0;N
2016.1;24/07/2016 21:06:11;482;M;Escola Politécnica (Poli);Engenharia Química;2º ano;0;Designer;Não;0;N
2017.2;18/10/2017 21:06:49;4;F;Escola Politécnica (Poli);Engenharia Química;2° ano;0;Negócios;Não;0;S
2018.1;16/05/2018 21:47:24;15;M;Escola Politécnica (Poli);Engenharia Química;5° ano ou mais;0;Desenvolvedor;Sim;19;N
